country_code,country_name,indicator_code,indicator_name,year,value,ingested_at
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2011,3.36931095333853,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2012,3.61121294940163,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2013,2.76789666082002,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2014,3.41194579807465,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2015,3.39809194746308,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2016,3.55717663556279,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2017,2.99490045809443,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2018,1.50915423024742,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2019,2.25212191358027,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2020,2.00241205759292,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2021,4.27166381536798,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2022,8.33370630096231,2026-06-08 04:52:51.224671
PER,Peru,FP.CPI.TOTL.ZG,"Inflation, consumer prices (annual %)",2023,6.45561348369586,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2000,29.9958333333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2001,24.9783333333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2002,20.7653572885806,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2003,21.0156649712755,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2004,24.6745640588226,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2005,25.5338357716344,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2006,23.9333333333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2007,22.8556480555556,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2008,23.6734449024808,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2009,21.0419233333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2010,18.9768683333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2011,18.677925,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2012,19.2369083333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2013,18.13925,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2014,15.7433166666667,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2015,16.1058277777778,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2016,16.4662,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2017,16.7874916666667,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2018,14.539125,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2019,14.38545,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2020,12.9383333333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2021,10.9795083333333,2026-06-08 04:52:51.224671
PER,Peru,FR.INR.LEND,Lending interest rate (%),2022,12.5972583333333,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2006,32.5394575436311,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2007,28.5288183926826,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2008,26.076322347553,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2009,26.4008658753596,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2010,23.6817913396941,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2011,20.7202165724133,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2012,19.2166594587652,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2013,18.3944203835345,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2014,19.56538960172,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2015,22.865554469277,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2016,23.7062564342415,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2017,24.7483395120072,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2018,25.7290009576063,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2019,26.5266050304096,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2020,34.7649150438361,2026-06-08 04:52:51.224671
PER,Peru,GC.DOD.TOTL.GD.ZS,"Central government debt, total (% of GDP)",2021,35.2492265648321,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2000,51744749133.213,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2001,52030158775.4055,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2002,54777553515.0809,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2003,58731030121.8671,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2004,66768703497.5687,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2005,76060606060.6061,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2006,88643193061.748,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2007,102170981144.136,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2008,120550599815.441,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2009,120822986521.479,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2010,147527631520.729,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2011,171761737046.585,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2012,192650021648.583,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2013,201175543571.392,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2014,200786250582.943,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2015,189802976285.619,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2016,191898104390.379,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2017,211007984080.911,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2018,222597009739.235,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2019,228346006003.648,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2020,201409694755.934,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2021,226328766459.634,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2022,246065570308.155,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.CD,GDP (current US$),2023,266958720837.988,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2000,2.69437139806912,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2001,0.617892325624297,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2002,5.45352893818767,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2003,4.16502313666112,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2004,4.95820320611745,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2005,6.28506032509601,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2006,7.5288990440594,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2007,8.5183877690955,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2008,9.1265683014642,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2009,1.0958236592427,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2010,8.33245910749577,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2011,6.32719240161117,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2012,6.13972470560435,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2013,5.85251821084928,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2014,2.38215737180541,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2015,3.25224477218451,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2016,3.95331871520767,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2017,2.51883544233135,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2018,3.969351341365,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2019,2.24063176875049,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2020,-10.9333065010382,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2021,13.3626240903125,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2022,2.8090335533015,2026-06-08 04:52:51.224671
PER,Peru,NY.GDP.MKTP.KD.ZG,GDP growth (annual %),2023,-0.403242151494268,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2000,1960.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2001,1890.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2002,1940.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2003,2060.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2004,2270.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2005,2520.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2006,2790.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2007,3190.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2008,3770.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2009,3950.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2010,4400.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2011,4960.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2012,5780.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2013,6410.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2014,6520.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2015,6340.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2016,6130.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2017,6090.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2018,6500.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2019,6850.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2020,6080.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2021,6550.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2022,6920.0,2026-06-08 04:52:51.224671
PER,Peru,NY.GNP.PCAP.CD,"GNI per capita, Atlas method (current US$)",2023,7080.0,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2000,4.959,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2001,5.068,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2002,4.84,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2003,4.15,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2004,4.71,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2005,4.87,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2006,4.17,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2007,4.08,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2008,4.03,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2009,3.96,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2010,3.6,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2011,3.477,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2012,3.238,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2013,3.575,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2014,3.208,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2015,3.272,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2016,3.741,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2017,3.691,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2018,3.492,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2019,3.379,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2020,7.179,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2021,5.097,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2022,4.291,2026-06-08 04:52:51.224671
PER,Peru,SL.UEM.TOTL.ZS,"Unemployment, total (% of total labor force) (modeled ILO estimate)",2023,4.899,2026-06-08 04:52:51.224671
